Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,ID,Url,Single-cell variation
ENSG00000150768,HPA062766,PC-3,vesicles,17,DLAT,Supported,Mitochondria,,,,Mitochondria,,,Vesicles,,,mitochondria,1194_F12_1,1194_F12_1;1194_F12_2,True
ENSG00000150768,HPA062766,PC-3,vesicles,17,DLAT,Supported,Mitochondria,,,,Mitochondria,,,Vesicles,,,mitochondria,1194_F12_2,1194_F12_1;1194_F12_2,True
ENSG00000150995,HPA014765,HeLa,vesicles,17,ITPR1,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1044_C7_1,1044_C7_1;1044_C7_2,True
ENSG00000150995,HPA014765,HeLa,vesicles,17,ITPR1,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1044_C7_2,1044_C7_1;1044_C7_2,True
ENSG00000151093,HPA021293,A-431,mitochondria;cytosol,14;16,OXSM,Approved,Cytosol;Mitochondria,,,,Mitochondria,,Cytosol,Mitochondria,,,cytosol;mitochondria,147_A6_1,147_A6_1;147_A6_2,True
ENSG00000151093,HPA021293,A-431,mitochondria;cytosol,14;16,OXSM,Approved,Cytosol;Mitochondria,,,,Mitochondria,,Cytosol,Mitochondria,,,cytosol;mitochondria,147_A6_2,147_A6_1;147_A6_2,True
ENSG00000151093,HPA021293,U-251 MG,mitochondria;cytosol,14;16,OXSM,Approved,Cytosol;Mitochondria,,,,Mitochondria,,Cytosol,Mitochondria,,,cytosol;mitochondria,146_A6_1,146_A6_1;146_A6_2,True
ENSG00000151093,HPA021293,U-251 MG,mitochondria;cytosol,14;16,OXSM,Approved,Cytosol;Mitochondria,,,,Mitochondria,,Cytosol,Mitochondria,,,cytosol;mitochondria,146_A6_2,146_A6_1;146_A6_2,True
ENSG00000151414,HPA018193,U-251 MG,nucleoplasm,0,NEK7,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,nucleoplasm,174_A9_1,174_A9_1;174_A9_2,True
ENSG00000151414,HPA018193,U-251 MG,nucleoplasm,0,NEK7,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,nucleoplasm,174_A9_2,174_A9_1;174_A9_2,True
ENSG00000151422,HPA007641,A-431,cytosol,16,FER,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,45_B5_1,45_B5_1;45_B5_2,True
ENSG00000151422,HPA007641,A-431,cytosol,16,FER,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,45_B5_2,45_B5_1;45_B5_2,True
ENSG00000151422,HPA007641,U-251 MG,cytosol,16,FER,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,46_B5_1,46_B5_1;46_B5_2,True
ENSG00000151422,HPA007641,U-251 MG,cytosol,16,FER,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,46_B5_2,46_B5_1;46_B5_2,True
ENSG00000151575,HPA039415,U-251 MG,plasma membrane;cytosol,13;16,TEX9,Approved,Cytosol,Plasma membrane,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,427_B12_1,427_B12_1;427_B12_2,True
ENSG00000151575,HPA039415,U-251 MG,plasma membrane;cytosol,13;16,TEX9,Approved,Cytosol,Plasma membrane,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,427_B12_2,427_B12_1;427_B12_2,True
ENSG00000151576,HPA036828,U-2 OS,nucleoplasm,0,QTRT2,Approved,Nucleoplasm,Intermediate filaments,,,,Intermediate filaments;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,403_G4_1,403_G4_1;403_G4_2,True
ENSG00000151576,HPA036828,U-2 OS,nucleoplasm,0,QTRT2,Approved,Nucleoplasm,Intermediate filaments,,,,Intermediate filaments;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,403_G4_2,403_G4_1;403_G4_2,True
ENSG00000151576,HPA036828,A-431,nucleoplasm;intermediate filaments,0;8,QTRT2,Approved,Nucleoplasm,Intermediate filaments,,,,Intermediate filaments;Nucleoplasm,,Intermediate filaments,,,cytoskeleton;nucleoplasm,406_G4_1,406_G4_1;406_G4_2,True
ENSG00000151576,HPA036828,A-431,nucleoplasm;intermediate filaments,0;8,QTRT2,Approved,Nucleoplasm,Intermediate filaments,,,,Intermediate filaments;Nucleoplasm,,Intermediate filaments,,,cytoskeleton;nucleoplasm,406_G4_2,406_G4_1;406_G4_2,True
ENSG00000151632,HPA068265,A549,nucleoplasm;nucleoli fibrillar center;endoplasmic reticulum;cytosol,0;3;6;16,AKR1C2,Approved,Cytosol;Nucleoplasm,Endoplasmic reticulum;Nucleoli fibrillar center,,,,Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center;Nucleoplasm,,,Nucleoplasm;Nucleoli fibrillar center;Cytosol,,cytosol;endoplasmic reticulum;nucleoli;nucleoplasm,1476_B7_3,1476_B7_3;1476_B7_4,True
ENSG00000151632,HPA068265,A549,nucleoplasm;nucleoli fibrillar center;endoplasmic reticulum;cytosol,0;3;6;16,AKR1C2,Approved,Cytosol;Nucleoplasm,Endoplasmic reticulum;Nucleoli fibrillar center,,,,Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center;Nucleoplasm,,,Nucleoplasm;Nucleoli fibrillar center;Cytosol,,cytosol;endoplasmic reticulum;nucleoli;nucleoplasm,1476_B7_4,1476_B7_3;1476_B7_4,True
ENSG00000151692,HPA049939,A-431,vesicles,17,RNF144A,Supported,Vesicles,,,,Vesicles,,,Vesicles,,,vesicles,827_E8_1,827_E8_1;827_E8_2,True
ENSG00000151692,HPA049939,A-431,vesicles,17,RNF144A,Supported,Vesicles,,,,Vesicles,,,Vesicles,,,vesicles,827_E8_2,827_E8_1;827_E8_2,True
ENSG00000151694,HPA010738,U-2 OS,cytosol,16,ADAM17,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,47_E11_1,47_E11_1;47_E11_2,True
ENSG00000151694,HPA010738,U-2 OS,cytosol,16,ADAM17,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,47_E11_2,47_E11_1;47_E11_2,True
ENSG00000151694,HPA051575,U-2 OS,cytosol,16,ADAM17,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,808_B8_1,808_B8_1;808_B8_2,True
ENSG00000151694,HPA051575,U-2 OS,cytosol,16,ADAM17,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,cytosol,808_B8_2,808_B8_1;808_B8_2,True
ENSG00000151715,HPA015474,PC-3,nucleoplasm,0,TMEM45B,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1905_A8_1,1905_A8_1;1905_A8_4,True
ENSG00000151715,HPA015474,PC-3,nucleoplasm,0,TMEM45B,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1905_A8_4,1905_A8_1;1905_A8_4,True
ENSG00000151718,HPA044005,U-2 OS,microtubules,10,WWC2,Approved,Microtubules,,,,,Microtubules,,Microtubules,,,cytoskeleton,575_C8_1,575_C8_1;575_C8_2,True
ENSG00000151718,HPA044005,U-2 OS,microtubules,10,WWC2,Approved,Microtubules,,,,,Microtubules,,Microtubules,,,cytoskeleton,575_C8_2,575_C8_1;575_C8_2,True
ENSG00000151718,HPA044005,U-251 MG,microtubules,10,WWC2,Approved,Microtubules,,,,,Microtubules,,Microtubules,,,cytoskeleton,568_C8_1,568_C8_1;568_C8_2,True
ENSG00000151718,HPA044005,U-251 MG,microtubules,10,WWC2,Approved,Microtubules,,,,,Microtubules,,Microtubules,,,cytoskeleton,568_C8_2,568_C8_1;568_C8_2,True
ENSG00000151834,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA2,Uncertain,Plasma membrane,Nucleoplasm,,,,,Nucleoplasm;Plasma membrane,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_4,1319_E3_4;1319_E3_6,True
ENSG00000151834,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA2,Uncertain,Plasma membrane,Nucleoplasm,,,,,Nucleoplasm;Plasma membrane,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_6,1319_E3_4;1319_E3_6,True
ENSG00000152076,HPA060727,U-2 OS,vesicles,17,CCDC74B,Uncertain,Vesicles,,,,,,Vesicles,Vesicles,,,vesicles,1104_H8_2,1104_H8_2;1104_H8_6,True
ENSG00000152076,HPA060727,U-2 OS,vesicles,17,CCDC74B,Uncertain,Vesicles,,,,,,Vesicles,Vesicles,,,vesicles,1104_H8_6,1104_H8_2;1104_H8_6,True
ENSG00000152229,HPA040923,U-2 OS,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,418_B2_3,418_B2_3;418_B2_4,True
ENSG00000152229,HPA040923,U-2 OS,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,418_B2_4,418_B2_3;418_B2_4,True
ENSG00000152229,HPA040923,A-431,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,424_B2_2,424_B2_2;424_B2_3,True
ENSG00000152229,HPA040923,A-431,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,424_B2_3,424_B2_2;424_B2_3,True
ENSG00000152229,HPA040923,U-251 MG,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,429_B2_1,429_B2_1;429_B2_2,True
ENSG00000152229,HPA040923,U-251 MG,nucleoplasm;plasma membrane;mitochondria,0;13;14,PSTPIP2,Approved,Mitochondria;Plasma membrane,Nucleoplasm,,,,Mitochondria;Nucleoplasm;Plasma membrane,,,Nucleoplasm;Plasma membrane;Mitochondria,,mitochondria;nucleoplasm;plasma membrane,429_B2_2,429_B2_1;429_B2_2,True
ENSG00000152234,CAB013067,U-251 MG,mitochondria,14,ATP5F1A,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,658_B2_5,658_B2_5;658_B2_6,True
ENSG00000152234,CAB013067,U-251 MG,mitochondria,14,ATP5F1A,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,mitochondria,658_B2_6,658_B2_5;658_B2_6,True
ENSG00000152242,HPA051899,HeLa,nucleoplasm;cytosol,0;16,C18orf25,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,787_B6_1,787_B6_1;787_B6_2,True
ENSG00000152242,HPA051899,HeLa,nucleoplasm;cytosol,0;16,C18orf25,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,787_B6_2,787_B6_1;787_B6_2,True
ENSG00000152382,HPA028651,U-2 OS,nucleoplasm;cytosol,0;16,TADA1,Supported,Nucleoplasm,Cytosol;Focal adhesion sites,,,Nucleoplasm,Cytosol;Focal adhesion sites,,Nucleoplasm;Cytosol,,,cytoskeleton;cytosol;nucleoplasm,283_A5_1,283_A5_1;283_A5_4,True
ENSG00000152382,HPA028651,U-2 OS,nucleoplasm;cytosol,0;16,TADA1,Supported,Nucleoplasm,Cytosol;Focal adhesion sites,,,Nucleoplasm,Cytosol;Focal adhesion sites,,Nucleoplasm;Cytosol,,,cytoskeleton;cytosol;nucleoplasm,283_A5_4,283_A5_1;283_A5_4,True
ENSG00000152382,HPA028651,A-431,nucleoplasm;cytosol,0;16,TADA1,Supported,Nucleoplasm,Cytosol;Focal adhesion sites,,,Nucleoplasm,Cytosol;Focal adhesion sites,,Nucleoplasm;Cytosol,,,cytoskeleton;cytosol;nucleoplasm,282_A5_2,282_A5_2;282_A5_1,True
ENSG00000152382,HPA028651,A-431,nucleoplasm;cytosol,0;16,TADA1,Supported,Nucleoplasm,Cytosol;Focal adhesion sites,,,Nucleoplasm,Cytosol;Focal adhesion sites,,Nucleoplasm;Cytosol,,,cytoskeleton;cytosol;nucleoplasm,282_A5_1,282_A5_2;282_A5_1,True
ENSG00000152413,HPA036522,A-431,cytosol,16,HOMER1,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,764_H3_1,764_H3_1;764_H3_2,True
ENSG00000152413,HPA036522,A-431,cytosol,16,HOMER1,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,764_H3_2,764_H3_1;764_H3_2,True
ENSG00000152443,HPA046653,U-251 MG,nucleoplasm,0,ZNF776,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,752_B10_1,752_B10_1;752_B10_2,True
ENSG00000152443,HPA046653,U-251 MG,nucleoplasm,0,ZNF776,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,Nucleoplasm,,,cytosol;nucleoplasm,752_B10_2,752_B10_1;752_B10_2,True
ENSG00000152556,HPA002117,U-2 OS,endoplasmic reticulum,6,PFKM,Approved,Endoplasmic reticulum,,,,,Endoplasmic reticulum,,Endoplasmic reticulum,,,endoplasmic reticulum,32_C9_1,32_C9_1;32_C9_2,True
ENSG00000152556,HPA002117,U-2 OS,endoplasmic reticulum,6,PFKM,Approved,Endoplasmic reticulum,,,,,Endoplasmic reticulum,,Endoplasmic reticulum,,,endoplasmic reticulum,32_C9_2,32_C9_1;32_C9_2,True
ENSG00000152556,HPA002117,U-251 MG,endoplasmic reticulum,6,PFKM,Approved,Endoplasmic reticulum,,,,,Endoplasmic reticulum,,Endoplasmic reticulum,,,endoplasmic reticulum,34_C9_1,34_C9_1;34_C9_2,True
ENSG00000152556,HPA002117,U-251 MG,endoplasmic reticulum,6,PFKM,Approved,Endoplasmic reticulum,,,,,Endoplasmic reticulum,,Endoplasmic reticulum,,,endoplasmic reticulum,34_C9_2,34_C9_1;34_C9_2,True
ENSG00000152558,CAB026001,U-2 OS,golgi apparatus;cytosol,7;16,TMEM123,Supported,Golgi apparatus,Cytosol;Vesicles,,,Golgi apparatus,Cytosol;Vesicles,,Cytosol,,,cytosol;golgi apparatus;vesicles,663_B5_3,663_B5_3;663_B5_4,True
ENSG00000152558,CAB026001,U-2 OS,golgi apparatus;cytosol,7;16,TMEM123,Supported,Golgi apparatus,Cytosol;Vesicles,,,Golgi apparatus,Cytosol;Vesicles,,Cytosol,,,cytosol;golgi apparatus;vesicles,663_B5_4,663_B5_3;663_B5_4,True
ENSG00000152611,HPA058495,U-2 OS,nucleoplasm;microtubules,0;10,CAPSL,Approved,Microtubules;Nucleoplasm,,,,,Microtubules;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,1296_H3_5,1296_H3_5;1296_H3_6,True
ENSG00000152611,HPA058495,U-2 OS,nucleoplasm;microtubules,0;10,CAPSL,Approved,Microtubules;Nucleoplasm,,,,,Microtubules;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,1296_H3_6,1296_H3_5;1296_H3_6,True
ENSG00000152611,HPA058495,U-251 MG,nucleoplasm;microtubules,0;10,CAPSL,Approved,Microtubules;Nucleoplasm,,,,,Microtubules;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,1336_H3_3,1336_H3_3;1336_H3_5,True
ENSG00000152611,HPA058495,U-251 MG,nucleoplasm;microtubules,0;10,CAPSL,Approved,Microtubules;Nucleoplasm,,,,,Microtubules;Nucleoplasm,,Nucleoplasm,,,cytoskeleton;nucleoplasm,1336_H3_5,1336_H3_3;1336_H3_5,True
ENSG00000152784,HPA057253,A-431,nuclear bodies,5,PRDM8,Approved,Nuclear bodies,,,,,Nuclear bodies,,Nuclear bodies,,,nucleoplasm,956_H5_2,956_H5_2;956_H5_3,True
ENSG00000152784,HPA057253,A-431,nuclear bodies,5,PRDM8,Approved,Nuclear bodies,,,,,Nuclear bodies,,Nuclear bodies,,,nucleoplasm,956_H5_3,956_H5_2;956_H5_3,True
ENSG00000153015,HPA020344,U-2 OS,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,191_B11_1,191_B11_1;191_B11_2,True
ENSG00000153015,HPA020344,U-2 OS,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,191_B11_2,191_B11_1;191_B11_2,True
ENSG00000153015,HPA020344,A-431,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,190_B11_1,190_B11_1;190_B11_2,True
ENSG00000153015,HPA020344,A-431,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,190_B11_2,190_B11_1;190_B11_2,True
ENSG00000153015,HPA020344,U-251 MG,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,189_B11_1,189_B11_1;189_B11_2,True
ENSG00000153015,HPA020344,U-251 MG,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,189_B11_2,189_B11_1;189_B11_2,True
ENSG00000153015,HPA024149,A-431,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,196_B6_1,196_B6_1;196_B6_2,True
ENSG00000153015,HPA024149,A-431,nucleoplasm,0,CWC27,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,196_B6_2,196_B6_1;196_B6_2,True
ENSG00000153066,HPA041174,A-431,plasma membrane;cytosol,13;16,TXNDC11,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,474_G2_1,474_G2_1;474_G2_2,True
ENSG00000153066,HPA041174,A-431,plasma membrane;cytosol,13;16,TXNDC11,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,474_G2_2,474_G2_1;474_G2_2,True
ENSG00000153140,HPA063704,SiHa,centrosome,12,CETN3,Supported,Centrosome,,,,Centrosome,,,Centrosome,,,centrosome,1178_A11_2,1178_A11_2;1178_A11_5,True
ENSG00000153140,HPA063704,SiHa,centrosome,12,CETN3,Supported,Centrosome,,,,Centrosome,,,Centrosome,,,centrosome,1178_A11_5,1178_A11_2;1178_A11_5,True
ENSG00000153147,HPA008751,U-251 MG,nucleoplasm;nucleoli fibrillar center,0;3,SMARCA5,Supported,Nucleoplasm,Nucleoli fibrillar center,,Nucleoplasm,,,Nucleoli fibrillar center,Nucleoli fibrillar center,,,nucleoli;nucleoplasm,82_E4_1,82_E4_1;82_E4_2,True
ENSG00000153147,HPA008751,U-251 MG,nucleoplasm;nucleoli fibrillar center,0;3,SMARCA5,Supported,Nucleoplasm,Nucleoli fibrillar center,,Nucleoplasm,,,Nucleoli fibrillar center,Nucleoli fibrillar center,,,nucleoli;nucleoplasm,82_E4_2,82_E4_1;82_E4_2,True
ENSG00000153162,CAB002773,A-431,mitochondria;cytosol,14;16,BMP6,Approved,Mitochondria,,Predicted to be secreted,,,Mitochondria,,Mitochondria,,,mitochondria,651_E12_4,651_E12_4;651_E12_6,True
ENSG00000153162,CAB002773,A-431,mitochondria;cytosol,14;16,BMP6,Approved,Mitochondria,,Predicted to be secreted,,,Mitochondria,,Mitochondria,,,mitochondria,651_E12_6,651_E12_4;651_E12_6,True
ENSG00000153162,HPA062683,U-2 OS,mitochondria,14,BMP6,Approved,Mitochondria,,Predicted to be secreted,,,Mitochondria,,Mitochondria,,,mitochondria,1159_A8_2,1159_A8_2;1159_A8_3,True
ENSG00000153162,HPA062683,U-2 OS,mitochondria,14,BMP6,Approved,Mitochondria,,Predicted to be secreted,,,Mitochondria,,Mitochondria,,,mitochondria,1159_A8_3,1159_A8_2;1159_A8_3,True
ENSG00000153201,HPA018437,A-431,nucleoplasm;nuclear membrane;vesicles,0;1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,116_D9_1,116_D9_1;116_D9_2,True
ENSG00000153201,HPA018437,A-431,nucleoplasm;nuclear membrane;vesicles,0;1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,116_D9_2,116_D9_1;116_D9_2,True
ENSG00000153201,HPA018437,U-251 MG,nucleoplasm;nuclear membrane;vesicles,0;1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,115_D9_1,115_D9_1;115_D9_2,True
ENSG00000153201,HPA018437,U-251 MG,nucleoplasm;nuclear membrane;vesicles,0;1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,115_D9_2,115_D9_1;115_D9_2,True
ENSG00000153201,HPA023960,RH-30,nuclear membrane;vesicles,1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,1768_E6_20,1768_E6_20_cr5950c0552d2b6;1768_E6_30_cr5950c0552ca36,True
ENSG00000153201,HPA023960,RH-30,nuclear membrane;vesicles,1;17,RANBP2,Supported,Nuclear membrane,Nucleoplasm;Vesicles,,,Nuclear membrane;Nucleoplasm;Vesicles,,,Vesicles,,,nuclear membrane;nucleoplasm;vesicles,1768_E6_30,1768_E6_20_cr5950c0552d2b6;1768_E6_30_cr5950c0552ca36,True
ENSG00000153574,HPA057954,U-2 OS,nucleoplasm;vesicles;plasma membrane,0;13;17,RPIA,Approved,Nucleoplasm;Plasma membrane;Vesicles,,,,,Vesicles,Nucleoplasm;Plasma membrane,Plasma membrane,,,nucleoplasm;plasma membrane;vesicles,980_H10_1,980_H10_1;980_H10_3,True
ENSG00000153574,HPA057954,U-2 OS,nucleoplasm;vesicles;plasma membrane,0;13;17,RPIA,Approved,Nucleoplasm;Plasma membrane;Vesicles,,,,,Vesicles,Nucleoplasm;Plasma membrane,Plasma membrane,,,nucleoplasm;plasma membrane;vesicles,980_H10_3,980_H10_1;980_H10_3,True
ENSG00000153574,HPA057954,A-431,nucleoplasm;vesicles;plasma membrane,0;13;17,RPIA,Approved,Nucleoplasm;Plasma membrane;Vesicles,,,,,Vesicles,Nucleoplasm;Plasma membrane,Plasma membrane,,,nucleoplasm;plasma membrane;vesicles,975_H10_1,975_H10_1;975_H10_4,True
ENSG00000153574,HPA057954,A-431,nucleoplasm;vesicles;plasma membrane,0;13;17,RPIA,Approved,Nucleoplasm;Plasma membrane;Vesicles,,,,,Vesicles,Nucleoplasm;Plasma membrane,Plasma membrane,,,nucleoplasm;plasma membrane;vesicles,975_H10_4,975_H10_1;975_H10_4,True
ENSG00000153779,HPA034543,U-2 OS,nucleoplasm,0,TGIF2LX,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,377_E5_1,377_E5_1;377_E5_2,True
ENSG00000153779,HPA034543,U-2 OS,nucleoplasm,0,TGIF2LX,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,377_E5_2,377_E5_1;377_E5_2,True
ENSG00000153779,HPA034543,SH-SY5Y,nucleoplasm,0,TGIF2LX,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1222_H11_2,1222_H11_2;1222_H11_3,True
ENSG00000153779,HPA034543,SH-SY5Y,nucleoplasm,0,TGIF2LX,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1222_H11_3,1222_H11_2;1222_H11_3,True
ENSG00000153786,HPA059642,SiHa,nucleoplasm;golgi apparatus,0;7,ZDHHC7,Supported,Golgi apparatus,,,,Golgi apparatus,,,Golgi apparatus,,,golgi apparatus,1859_E4_33,1859_E4_33;1859_E4_42,True
ENSG00000153786,HPA059642,SiHa,nucleoplasm;golgi apparatus,0;7,ZDHHC7,Supported,Golgi apparatus,,,,Golgi apparatus,,,Golgi apparatus,,,golgi apparatus,1859_E4_42,1859_E4_33;1859_E4_42,True
ENSG00000154079,HPA031824,U-2 OS,nucleoplasm;mitochondria,0;14,SDHAF4,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,331_B10_1,331_B10_1;331_B10_2,True
ENSG00000154079,HPA031824,U-2 OS,nucleoplasm;mitochondria,0;14,SDHAF4,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,331_B10_2,331_B10_1;331_B10_2,True
ENSG00000154229,HPA006563,A-431,cytosol,16,PRKCA,Enhanced,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,,Cytosol,,,cytosol;plasma membrane,11_H1_1,11_H1_1;11_H1_2,True
ENSG00000154229,HPA006563,A-431,cytosol,16,PRKCA,Enhanced,Cytosol,Plasma membrane,,Cytosol;Plasma membrane,,,,Cytosol,,,cytosol;plasma membrane,11_H1_2,11_H1_1;11_H1_2,True
ENSG00000154277,HPA005993,U-251 MG,nucleoplasm;cytosol,0;16,UCHL1,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,34_E12_1,34_E12_1;34_E12_2,True
ENSG00000154277,HPA005993,U-251 MG,nucleoplasm;cytosol,0;16,UCHL1,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,34_E12_2,34_E12_1;34_E12_2,True
ENSG00000154305,HPA055922,A549,vesicles,17,MIA3,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,878_E3_1,878_E3_1;878_E3_2,True
ENSG00000154305,HPA055922,A549,vesicles,17,MIA3,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,878_E3_2,878_E3_1;878_E3_2,True
ENSG00000154305,HPA056816,U-2 OS,vesicles,17,MIA3,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,982_D9_1,982_D9_1;982_D9_2,True
